Rent_Groups,PredictedProb,LL,UL,Grouping_Var,Grouping
904,0.137323729,0.107864474,0.173773002,No,High_School_Grad
909,0.125893716,0.09497454,0.168020284,No,High_School_Grad
914,0.116908859,0.08830535,0.154700786,No,High_School_Grad
919,0.127058224,0.097678792,0.165575419,No,High_School_Grad
924,0.113121044,0.086718629,0.147714138,No,High_School_Grad
929,0.114120947,0.089165184,0.146402561,No,High_School_Grad
934,0.112374869,0.081371696,0.154914464,No,High_School_Grad
939,0.107497423,0.083124485,0.1386303,No,High_School_Grad
944,0.113424374,0.089503387,0.143942064,No,High_School_Grad
949,0.115637731,0.089318882,0.149909323,No,High_School_Grad
954,0.114927809,0.085510269,0.15348034,No,High_School_Grad
959,0.099144211,0.076851891,0.127555142,No,High_School_Grad
964,0.136905744,0.104834154,0.179128949,No,High_School_Grad
969,0.111400598,0.084300935,0.146765088,No,High_School_Grad
974,0.111135434,0.084902676,0.144982665,No,High_School_Grad
979,0.106352898,0.079682093,0.141890152,No,High_School_Grad
984,0.137620489,0.106785633,0.178360593,No,High_School_Grad
989,0.11911177,0.092552792,0.152244214,No,High_School_Grad
994,0.112646427,0.083445768,0.150205173,No,High_School_Grad
999,0.117254223,0.085563748,0.160062613,No,High_School_Grad
1004,0.11465041,0.086201278,0.151697628,No,High_School_Grad
1009,0.114889936,0.08910987,0.1478461,No,High_School_Grad
1014,0.112568783,0.084598155,0.150656273,No,High_School_Grad
1019,0.106543497,0.078711494,0.143545781,No,High_School_Grad
1024,0.104578313,0.080177592,0.135818592,No,High_School_Grad
1029,0.126246977,0.092893567,0.17018661,No,High_School_Grad
1034,0.119527421,0.089404011,0.160466261,No,High_School_Grad
1039,0.101848941,0.077089602,0.141798625,No,High_School_Grad
1044,0.114312761,0.086022452,0.151445104,No,High_School_Grad
1049,0.113676062,0.089761595,0.144471336,No,High_School_Grad
1054,0.126448906,0.098950032,0.160701306,No,High_School_Grad
1059,0.118350621,0.090437508,0.158211664,No,High_School_Grad
1064,0.143485787,0.112401957,0.182193992,No,High_School_Grad
1069,0.111689011,0.083045969,0.149251907,No,High_School_Grad
1074,0.101388633,0.076531785,0.134212362,No,High_School_Grad
1079,0.11957323,0.089338062,0.159864698,No,High_School_Grad
1084,0.105242854,0.078578661,0.140601003,No,High_School_Grad
1089,0.105576402,0.078896147,0.140984575,No,High_School_Grad
1094,0.115751552,0.090677267,0.147221332,No,High_School_Grad
1099,0.106666137,0.080692107,0.140799532,No,High_School_Grad
1104,0.129214182,0.097138093,0.171950529,No,High_School_Grad
1109,0.110986406,0.08585728,0.142747772,No,High_School_Grad
1114,0.125114576,0.090760918,0.17045977,No,High_School_Grad
1119,0.124304696,0.089471317,0.172126721,No,High_School_Grad
1124,0.124809405,0.094475485,0.16425644,No,High_School_Grad
1129,0.110019287,0.08367619,0.144594499,No,High_School_Grad
1134,0.114245171,0.088872869,0.145937402,No,High_School_Grad
1139,0.121954745,0.090882025,0.166119712,No,High_School_Grad
1144,0.111783537,0.082470684,0.151811304,No,High_School_Grad
1149,0.110931454,0.086307226,0.142466166,No,High_School_Grad
1154,0.105236933,0.080287924,0.13708807,No,High_School_Grad
1159,0.13268686,0.096759831,0.18006704,No,High_School_Grad
1164,0.110624429,0.084910871,0.143353563,No,High_School_Grad
1169,0.117463143,0.084116024,0.163775961,No,High_School_Grad
1174,0.125129701,0.091072952,0.171384724,No,High_School_Grad
1179,0.106467643,0.077208187,0.14687424,No,High_School_Grad
1184,0.123750073,0.092923472,0.162670449,No,High_School_Grad
1189,0.099339331,0.07486024,0.131199405,No,High_School_Grad
1194,0.100248103,0.078011917,0.128172505,No,High_School_Grad
1199,0.10761464,0.081444275,0.141468865,No,High_School_Grad
1204,0.117581807,0.087509887,0.157435832,No,High_School_Grad
1209,0.114614937,0.087570458,0.148987201,No,High_School_Grad
1214,0.130275314,0.095509015,0.177180421,No,High_School_Grad
1219,0.101931701,0.077159159,0.135221377,No,High_School_Grad
1224,0.111616828,0.084431661,0.147030831,No,High_School_Grad
1229,0.096196747,0.073139757,0.125933923,No,High_School_Grad
1234,0.098571382,0.075232999,0.129418945,No,High_School_Grad
1239,0.132032645,0.091184424,0.193418908,No,High_School_Grad
1244,0.083658814,0.062617037,0.111028627,No,High_School_Grad
1249,0.136595465,0.10130321,0.182522351,No,High_School_Grad
1254,0.130674005,0.09422936,0.180679663,No,High_School_Grad
1259,0.11097388,0.086375074,0.141670605,No,High_School_Grad
1264,0.110159978,0.081733383,0.147143411,No,High_School_Grad
1269,0.127199386,0.094154423,0.171091462,No,High_School_Grad
1274,0.106601201,0.077926089,0.145681071,No,High_School_Grad
1279,0.103846662,0.080071195,0.134216379,No,High_School_Grad
1284,0.104494541,0.07762194,0.139751162,No,High_School_Grad
1289,0.109115691,0.080170142,0.148427883,No,High_School_Grad
1294,0.123380995,0.094450083,0.160221866,No,High_School_Grad
1299,0.103098697,0.076761878,0.138610183,No,High_School_Grad
1304,0.102664947,0.073216111,0.143112292,No,High_School_Grad
1309,0.121902104,0.090707622,0.164449055,No,High_School_Grad
1314,0.095519566,0.068950048,0.132497252,No,High_School_Grad
1319,0.124519782,0.093475778,0.166358317,No,High_School_Grad
1324,0.098564934,0.076488363,0.126520533,No,High_School_Grad
1329,0.086560967,0.063663601,0.117034618,No,High_School_Grad
1334,0.099526891,0.074751874,0.132586337,No,High_School_Grad
1339,0.094894781,0.06653487,0.134965744,No,High_School_Grad
1344,0.09290191,0.067596375,0.133449092,No,High_School_Grad
1349,0.091891763,0.068434279,0.123393358,No,High_School_Grad
1354,0.137265204,0.102820543,0.18133083,No,High_School_Grad
1359,0.093723629,0.07131662,0.12285806,No,High_School_Grad
1364,0.108028437,0.083639437,0.138506884,No,High_School_Grad
1369,0.10513508,0.072142017,0.152973014,No,High_School_Grad
1374,0.086660923,0.062750099,0.118942764,No,High_School_Grad
1379,0.111988848,0.084809166,0.147863252,No,High_School_Grad
1384,0.102428415,0.074859504,0.137706918,No,High_School_Grad
1389,0.093607845,0.067552267,0.128858665,No,High_School_Grad
1394,0.146253208,0.10773809,0.198198218,No,High_School_Grad
1399,0.099699224,0.074179472,0.132726065,No,High_School_Grad
1404,0.103411071,0.078022169,0.136517542,No,High_School_Grad
1409,0.090868958,0.06435706,0.131917552,No,High_School_Grad
1414,0.115888501,0.073894641,0.204749134,No,High_School_Grad
1419,0.128952622,0.094632512,0.173580582,No,High_School_Grad
1424,0.0901261,0.052536704,0.151086113,No,High_School_Grad
1429,0.143578079,0.103592403,0.196908411,No,High_School_Grad
1434,0.105111084,0.07707656,0.142694193,No,High_School_Grad
1439,0.101659987,0.078631832,0.130979929,No,High_School_Grad
1444,0.106037574,0.063409868,0.171951837,No,High_School_Grad
1449,0.08187296,0.062752487,0.106619262,No,High_School_Grad
1454,0.095634731,0.067526302,0.136825684,No,High_School_Grad
1459,0.11160333,0.086811312,0.142359403,No,High_School_Grad
1464,0.136357945,0.10192499,0.180780438,No,High_School_Grad
1469,0.107451938,0.08032532,0.14254538,No,High_School_Grad
1474,0.096516413,0.072054593,0.128204174,No,High_School_Grad
1479,0.103960207,0.078063755,0.137826477,No,High_School_Grad
1484,0.119238717,0.090760297,0.155486593,No,High_School_Grad
1489,0.13380483,0.097000849,0.182056922,No,High_School_Grad
1494,0.087650656,0.063829838,0.119257083,No,High_School_Grad
1499,0.094529132,0.072005262,0.123553168,No,High_School_Grad
1504,0.095832934,0.07246681,0.126010379,No,High_School_Grad
1509,0.123617427,0.09619948,0.15747684,No,High_School_Grad
1514,0.084801429,0.062312795,0.114780064,No,High_School_Grad
1519,0.102896046,0.07064927,0.149509755,No,High_School_Grad
1524,0.129039619,0.095033685,0.173521582,No,High_School_Grad
1529,0.118530647,0.094909178,0.147272286,No,High_School_Grad
1534,0.09453731,0.069512505,0.127234395,No,High_School_Grad
1539,0.140437196,0.103611096,0.189674528,No,High_School_Grad
1544,0.06680343,0.047119771,0.093717882,No,High_School_Grad
1549,0.130378763,0.09697124,0.173435639,No,High_School_Grad
1554,0.108943058,0.080162753,0.14654461,No,High_School_Grad
1559,0.100219099,0.074142267,0.135431895,No,High_School_Grad
1564,0.12977326,0.098563337,0.168639273,No,High_School_Grad
1569,0.103920775,0.078615725,0.13605812,No,High_School_Grad
1574,0.084040685,0.057691383,0.122682029,No,High_School_Grad
1579,0.127220988,0.084151032,0.190080987,No,High_School_Grad
1584,0.105068047,0.076997508,0.142127972,No,High_School_Grad
1589,0.149877957,0.113096986,0.1962557,No,High_School_Grad
1594,0.106547958,0.076751213,0.146242567,No,High_School_Grad
1599,0.096316529,0.070335175,0.131069868,No,High_School_Grad
1604,0.092250702,0.065739749,0.12899321,No,High_School_Grad
1609,0.085609122,0.065014002,0.112272516,No,High_School_Grad
1614,0.09283411,0.062518906,0.136436556,No,High_School_Grad
1619,0.069677816,0.051831399,0.093060193,No,High_School_Grad
1624,0.080989738,0.060428726,0.10845314,No,High_School_Grad
1629,0.07883976,0.057293169,0.10933782,No,High_School_Grad
1634,0.072821684,0.054448818,0.097059273,No,High_School_Grad
1639,0.08365495,0.061997744,0.112038517,No,High_School_Grad
1644,0.102775891,0.073859007,0.145003182,No,High_School_Grad
1649,0.119168767,0.083251484,0.168896459,No,High_School_Grad
1654,0.107479839,0.07532891,0.152313889,No,High_School_Grad
1659,0.088419773,0.061220958,0.126400181,No,High_School_Grad
1664,0.111011105,0.081154976,0.149749713,No,High_School_Grad
1669,0.119050527,0.087637365,0.159489983,No,High_School_Grad
1674,0.049903374,0.031901828,0.077253654,No,High_School_Grad
1679,0.116135924,0.087829649,0.152464057,No,High_School_Grad
1684,0.113951736,0.084752063,0.151639709,No,High_School_Grad
1689,0.136943758,0.101337666,0.182780328,No,High_School_Grad
1694,0.099992942,0.07323218,0.137780486,No,High_School_Grad
1699,0.074242343,0.054509251,0.100753018,No,High_School_Grad
1704,0.115464043,0.08697042,0.152393046,No,High_School_Grad
1709,0.083661678,0.057554339,0.12213035,No,High_School_Grad
1714,0.090913885,0.062821884,0.132048264,No,High_School_Grad
1719,0.087945284,0.063581607,0.120508627,No,High_School_Grad
1724,0.109944127,0.075451324,0.15986539,No,High_School_Grad
1729,0.148023773,0.095258348,0.222815853,No,High_School_Grad
1734,0.110165217,0.07549166,0.158973375,No,High_School_Grad
1739,0.107887111,0.07492805,0.153512827,No,High_School_Grad
1744,0.058727729,0.041486271,0.082517409,No,High_School_Grad
1749,0.116875415,0.081934652,0.16539825,No,High_School_Grad
1754,0.131099347,0.098223722,0.174395798,No,High_School_Grad
1759,0.137375188,0.106794007,0.175025539,No,High_School_Grad
1764,0.057763194,0.040804105,0.081979162,No,High_School_Grad
1769,0.078798288,0.05569416,0.110833579,No,High_School_Grad
1774,0.117334316,0.082786406,0.164517356,No,High_School_Grad
1779,0.065738402,0.04668737,0.091871998,No,High_School_Grad
1784,0.133489071,0.093049939,0.18777342,No,High_School_Grad
1789,0.123197836,0.089667861,0.167273353,No,High_School_Grad
1794,0.159581109,0.116159153,0.215267914,No,High_School_Grad
1799,0.068554834,0.04973957,0.095440955,No,High_School_Grad
1804,0.092308514,0.06698528,0.127429958,No,High_School_Grad
1809,0.087163781,0.061140191,0.123793237,No,High_School_Grad
1814,0.246996077,0.176366071,0.333948805,No,High_School_Grad
1819,0.056555818,0.039757763,0.079874082,No,High_School_Grad
1824,0.077348574,0.057166697,0.103870431,No,High_School_Grad
1829,0.099299414,0.072343982,0.134652829,No,High_School_Grad
1834,0.095318683,0.064129603,0.140216749,No,High_School_Grad
1839,0.13859388,0.107608422,0.176759963,No,High_School_Grad
1849,0.061234441,0.040274086,0.092055585,No,High_School_Grad
1854,0.066335173,0.048427729,0.09053074,No,High_School_Grad
1859,0.107670058,0.070126403,0.162925934,No,High_School_Grad
1869,0.088674942,0.064197844,0.121374444,No,High_School_Grad
1874,0.092149817,0.063701138,0.133890796,No,High_School_Grad
1879,0.054255952,0.038388883,0.076162047,No,High_School_Grad
1884,0.045118518,0.027881832,0.072747893,No,High_School_Grad
1889,0.107877062,0.071571169,0.164800088,No,High_School_Grad
1894,0.086742065,0.061476983,0.121895133,No,High_School_Grad
1899,0.138862984,0.102127665,0.186215919,No,High_School_Grad
1904,0.07249998,0.05314487,0.09817326,No,High_School_Grad
1909,0.101414598,0.065992579,0.153667903,No,High_School_Grad
1914,0.124757825,0.090358676,0.169807948,No,High_School_Grad
1919,0.095418835,0.066685577,0.134657258,No,High_School_Grad
1924,0.093138622,0.064744734,0.132438503,No,High_School_Grad
1929,0.088519799,0.058937145,0.131574325,No,High_School_Grad
1934,0.051708783,0.036221846,0.073631768,No,High_School_Grad
1939,0.160538245,0.094262507,0.257509928,No,High_School_Grad
1944,0.085638625,0.06278446,0.116169104,No,High_School_Grad
1949,0.081120471,0.056014294,0.118027895,No,High_School_Grad
1954,0.087235467,0.055063073,0.135738052,No,High_School_Grad
1959,0.081055225,0.057347853,0.114018777,No,High_School_Grad
1964,0.101996525,0.071219249,0.145500061,No,High_School_Grad
1969,0.142860126,0.089348109,0.224958547,No,High_School_Grad
1974,0.124634733,0.076720594,0.199124879,No,High_School_Grad
1979,0.128017659,0.086188442,0.189102043,No,High_School_Grad
1984,0.093009765,0.066072242,0.129549989,No,High_School_Grad
1989,0.084295625,0.059461397,0.119824528,No,High_School_Grad
1999,0.066357657,0.04370901,0.099520785,No,High_School_Grad
2004,0.1336471,0.091851829,0.190474643,No,High_School_Grad
2009,0.063920348,0.046221143,0.087775147,No,High_School_Grad
2019,0.108962342,0.076442321,0.1546636,No,High_School_Grad
2024,0.163930118,0.082991704,0.292318663,No,High_School_Grad
2029,0.113193814,0.079916299,0.158634179,No,High_School_Grad
2034,0.137753527,0.103120514,0.181828128,No,High_School_Grad
2039,0.087276974,0.057615446,0.131372414,No,High_School_Grad
2044,0.0695887,0.04993656,0.097749136,No,High_School_Grad
2049,0.100201233,0.058943304,0.169576527,No,High_School_Grad
2054,0.095970777,0.065270035,0.13985067,No,High_School_Grad
2059,0.090411329,0.058897328,0.138542413,No,High_School_Grad
2064,0.080687707,0.052161238,0.122865986,No,High_School_Grad
2069,0.084921078,0.057857348,0.123026899,No,High_School_Grad
2074,0.092694082,0.061742114,0.138190478,No,High_School_Grad
2079,0.076006888,0.0539311,0.106713987,No,High_School_Grad
2084,0.086767069,0.060556888,0.12333581,No,High_School_Grad
2089,0.056307309,0.037511162,0.083952274,No,High_School_Grad
2094,0.045011063,0.028064137,0.071423608,No,High_School_Grad
2099,0.132101892,0.095854892,0.179259657,No,High_School_Grad
2104,0.128817067,0.079094239,0.202977587,No,High_School_Grad
2109,0.084221748,0.056973838,0.123423585,No,High_School_Grad
2114,0.098439897,0.061702628,0.154092932,No,High_School_Grad
2119,0.105295493,0.077879781,0.141012297,No,High_School_Grad
2124,0.144841417,0.103306244,0.199626762,No,High_School_Grad
2129,0.06756882,0.045094061,0.10000224,No,High_School_Grad
2134,0.086654864,0.053564173,0.138189875,No,High_School_Grad
2139,0.072829548,0.049861313,0.10537867,No,High_School_Grad
2149,0.068518903,0.042892191,0.108856465,No,High_School_Grad
2154,0.054884487,0.039508721,0.075828575,No,High_School_Grad
2159,0.094369935,0.064683181,0.135588861,No,High_School_Grad
2174,0.070204505,0.039115062,0.130065709,No,High_School_Grad
2184,0.158862058,0.109927002,0.223990987,No,High_School_Grad
2189,0.134352456,0.083984291,0.209563503,No,High_School_Grad
2194,0.160202937,0.100882613,0.244689517,No,High_School_Grad
2199,0.038860729,0.020030795,0.074056552,No,High_School_Grad
2209,0.09666368,0.065725523,0.140359952,No,High_School_Grad
2214,0.169694119,0.116519903,0.240528056,No,High_School_Grad
2219,0.110359187,0.07641391,0.156198287,No,High_School_Grad
2224,0.083073104,0.054081842,0.125666477,No,High_School_Grad
2229,0.111409409,0.080136578,0.152519442,No,High_School_Grad
2234,0.095214356,0.064300461,0.139863982,No,High_School_Grad
2239,0.153427083,0.093107324,0.242380853,No,High_School_Grad
2244,0.153630936,0.072356641,0.293717648,No,High_School_Grad
2249,0.099007127,0.065368104,0.148931205,No,High_School_Grad
2254,0.081207714,0.054424594,0.119618821,No,High_School_Grad
2259,0.072213213,0.048877472,0.105490646,No,High_School_Grad
2264,0.116903285,0.080670474,0.167113131,No,High_School_Grad
2269,0.094981153,0.060621934,0.147278459,No,High_School_Grad
2274,0.090869048,0.059320697,0.138129193,No,High_School_Grad
2279,0.032040075,0.012900084,0.077352882,No,High_School_Grad
2284,0.106674781,0.073012607,0.153945356,No,High_School_Grad
2289,0.081279726,0.04635656,0.138504375,No,High_School_Grad
2309,0.077834145,0.044450785,0.132887992,No,High_School_Grad
2314,0.072333734,0.052835735,0.098280478,No,High_School_Grad
2319,0.082797498,0.054025731,0.12486927,No,High_School_Grad
2324,0.175029146,0.113453161,0.260215806,No,High_School_Grad
2329,0.035205815,0.021512307,0.057139121,No,High_School_Grad
2339,0.144474335,0.093831496,0.219363759,No,High_School_Grad
2349,0.025205319,0.014848483,0.042526405,No,High_School_Grad
2359,0.025353695,0.011573694,0.054633733,No,High_School_Grad
2364,0.137574562,0.094662352,0.199981626,No,High_School_Grad
2369,0.090903225,0.059017622,0.137469639,No,High_School_Grad
2384,0.207288274,0.117976954,0.338279792,No,High_School_Grad
2389,0.082167407,0.057324541,0.11676235,No,High_School_Grad
2399,0.11541788,0.077207094,0.169074789,No,High_School_Grad
2414,0.141906138,0.089024077,0.220540619,No,High_School_Grad
2424,0.085065794,0.056862229,0.124664554,No,High_School_Grad
2429,0.068566269,0.043163656,0.111111771,No,High_School_Grad
2434,0.087323694,0.063393357,0.119138412,No,High_School_Grad
2449,0.094496546,0.06150366,0.143859633,No,High_School_Grad
2454,0.109963235,0.073884834,0.160973539,No,High_School_Grad
2459,0.135055826,0.095084508,0.190100223,No,High_School_Grad
2464,0.092677659,0.057439253,0.146436645,No,High_School_Grad
2474,0.06310561,0.039778516,0.098706089,No,High_School_Grad
2479,0.106992215,0.069282117,0.1619808,No,High_School_Grad
2484,0.175189528,0.096857146,0.292238924,No,High_School_Grad
2489,0.331398935,0.142260556,0.570261496,No,High_School_Grad
2494,0.288667618,0.183618341,0.422698577,No,High_School_Grad
2504,0.060094685,0.037058672,0.097111724,No,High_School_Grad
2514,0.15296208,0.104022899,0.219288265,No,High_School_Grad
2519,0.099061145,0.058637862,0.168335981,No,High_School_Grad
2529,0.253440728,0.073892088,0.590901877,No,High_School_Grad
2534,0.047432742,0.019358786,0.111586655,No,High_School_Grad
2539,0.096576789,0.062018967,0.148083941,No,High_School_Grad
2544,0.011179777,0.006012241,0.020696345,No,High_School_Grad
2554,0.080925651,0.05260714,0.121672211,No,High_School_Grad
2559,0.083976193,0.05807337,0.119805544,No,High_School_Grad
